2020-08-24 09:40:42 | INFO | restartedMain | org.apache.coyote.http11.Http11NioProtocol.log | Initializing ProtocolHandler ["http-nio-8888"]
2020-08-24 09:40:42 | INFO | restartedMain | org.apache.catalina.core.StandardService.log | Starting service [Tomcat]
2020-08-24 09:40:42 | INFO | restartedMain | org.apache.catalina.core.StandardEngine.log | Starting Servlet engine: [Apache Tomcat/9.0.37]
2020-08-24 09:40:42 | INFO | restartedMain | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log | Initializing Spring embedded WebApplicationContext
2020-08-24 09:40:42 | INFO | restartedMain | org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.prepareWebApplicationContext | Root WebApplicationContext: initialization completed in 221 ms
2020-08-24 09:40:42 | INFO | restartedMain | org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.initialize | Initializing ExecutorService 'applicationTaskExecutor'
2020-08-24 09:40:42 | INFO | restartedMain | org.springframework.boot.devtools.autoconfigure.OptionalLiveReloadServer.startServer | LiveReload server is running on port 35729
2020-08-24 09:40:42 | INFO | restartedMain | org.apache.coyote.http11.Http11NioProtocol.log | Starting ProtocolHandler ["http-nio-8888"]
2020-08-24 09:40:42 | INFO | restartedMain | org.springframework.boot.web.embedded.tomcat.TomcatWebServer.start | Tomcat started on port(s): 8888 (http) with context path ''
2020-08-24 09:40:42 | INFO | restartedMain | com.sjr.msg.MsgApplication.logStarted | Started MsgApplication in 0.331 seconds (JVM running for 481.475)
2020-08-24 09:40:42 | INFO | restartedMain | org.springframework.boot.devtools.autoconfigure.ConditionEvaluationDeltaLoggingListener.onApplicationEvent | Condition evaluation unchanged
2020-08-24 11:05:53 | INFO | http-nio-8888-exec-1 | org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log | Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-08-24 11:05:53 | INFO | http-nio-8888-exec-1 | org.springframework.web.servlet.DispatcherServlet.initServletBean | Initializing Servlet 'dispatcherServlet'
2020-08-24 11:05:53 | INFO | http-nio-8888-exec-1 | org.springframework.web.servlet.DispatcherServlet.initServletBean | Completed initialization in 48 ms
